episode,ticker,net_worth,growth_pct,benchmark_pct,alpha_pct,sharpe,sortino,win_rate,trades,head_grad_norm,ext_grad_norm,fus_grad_norm,is_new_best
93,XLE,low,0.3289,9960.84,-0.39,11.7,-12.09,-7.809,-7.165,41,0.488,0.42,0.0327,0.2767,False,False,0.5,0.218,0.5
94,AAPL,low,-1.7379,9981.07,-0.19,-0.27,0.08,-4.3,-2.872,40,0.575,0.3,0.0193,0.2761,False,False,0.4784,0.1112,0.5
94,ARKK,low,2.1679,10048.22,0.48,12.05,-11.57,3.942,6.073,39,0.41,0.9,0.0249,0.2761,False,False,0.4784,0.1112,0.5
94,GLD,low,-1.1069,9987.58,-0.12,1.59,-1.72,-3.438,-2.123,40,0.425,0.22,0.007,0.2761,False,False,0.4784,0.1112,0.5
94,IWM,low,-2.656,10041.02,0.41,10.61,-10.2,3.893,4.412,41,0.488,0.27,0.0204,0.2761,False,False,0.4784,0.1112,0.5
94,KRE,low,-3.3348,9999.14,-0.01,10.2,-10.2,-0.08,-0.074,40,0.575,0.29,0.0231,0.2761,False,False,0.4784,0.1112,0.5
94,NFLX,low,-1.3487,9991.64,-0.08,1.33,-1.41,-1.058,-1.108,40,0.575,0.43,0.0304,0.2761,False,False,0.4784,0.1112,0.5
94,NVDA,low,2.2236,10111.1,1.11,14.8,-13.69,3.451,3.917,41,0.561,1.86,0.041,0.2761,False,False,0.4784,0.1112,0.5
94,PYPL,low,-0.2104,9990.73,-0.09,-3.08,2.99,-1.912,-1.506,40,0.475,0.24,0.0299,0.2761,False,False,0.4784,0.1112,0.5
94,QQQ,low,-2.1826,9975.31,-0.25,1.87,-2.12,-8.111,-7.233,39,0.436,0.25,0.0023,0.2761,False,False,0.4784,0.1112,0.5
94,SPY,low,-1.7628,9993.24,-0.07,1.9,-1.97,-4.342,-4.18,39,0.41,0.12,0.0025,0.2761,False,False,0.4784,0.1112,0.5
94,UNG,low,-5.4264,9936.77,-0.63,-13.4,12.77,-7.381,-5.878,42,0.31,0.65,0.0401,0.2761,False,False,0.4784,0.1112,0.5
94,USO,low,-2.3342,9929.37,-0.71,1.22,-1.93,-5.477,-3.697,42,0.286,0.77,0.0411,0.2761,False,False,0.4784,0.1112,0.5
94,XBI,low,-3.1326,9983.9,-0.16,-8.52,8.36,-2.22,-1.914,40,0.55,0.44,0.0357,0.2761,False,False,0.4784,0.1112,0.5
94,XLE,low,-2.9736,9957.61,-0.42,-4.29,3.87,-5.106,-4.574,40,0.425,0.62,0.029,0.2761,False,False,0.4784,0.1112,0.5
95,AAPL,low,-0.7445,9975.26,-0.25,4.75,-5.0,-3.803,-3.512,40,0.55,0.31,0.0257,0.2755,False,False,0.5,0.0898,0.5
95,ARKK,low,3.028,9975.89,-0.24,13.64,-13.88,-0.603,-0.485,40,0.475,1.55,0.0474,0.2755,False,False,0.5,0.0898,0.5
95,GLD,low,0.2487,9977.8,-0.22,9.73,-9.96,-2.41,-1.448,40,0.6,0.55,0.0153,0.2755,False,False,0.5,0.0898,0.5
95,IWM,low,-2.8425,9981.03,-0.19,7.55,-7.74,-3.819,-2.879,40,0.525,0.45,0.0214,0.2755,False,False,0.5,0.0898,0.5
95,KRE,low,-1.7582,9959.87,-0.4,0.9,-1.3,-7.125,-5.012,40,0.55,0.56,0.0258,0.2755,False,False,0.5,0.0898,0.5
95,NFLX,low,-2.4813,9955.38,-0.45,-3.67,3.22,-3.691,-3.222,39,0.538,0.68,0.0219,0.2755,False,False,0.5,0.0898,0.5
95,NVDA,low,-1.5399,9993.39,-0.07,1.83,-1.9,-0.831,-0.857,40,0.575,0.53,0.0331,0.2755,False,False,0.5,0.0898,0.5
95,PYPL,low,0.4463,9966.4,-0.34,-9.35,9.01,-7.994,-6.197,40,0.45,0.48,0.0228,0.2755,False,False,0.5,0.0898,0.5
95,QQQ,low,-1.5163,9987.63,-0.12,-0.04,-0.09,-4.418,-4.196,40,0.4,0.2,0.0036,0.2755,False,False,0.5,0.0898,0.5
95,SPY,low,-4.1826,9970.8,-0.29,-5.17,4.88,-11.483,-9.142,40,0.375,0.31,0.0115,0.2755,False,False,0.5,0.0898,0.5
95,UNG,low,4.2451,10143.4,1.43,20.21,-18.78,7.022,8.381,41,0.61,0.68,0.042,0.2755,False,False,0.5,0.0898,0.5
95,USO,low,-1.5898,9952.0,-0.48,4.53,-5.01,-4.194,-4.154,40,0.45,0.71,0.046,0.2755,False,False,0.5,0.0898,0.5
95,XBI,low,-2.3298,9957.72,-0.42,-1.62,1.2,-7.471,-5.703,40,0.45,0.45,0.0353,0.2755,False,False,0.5,0.0898,0.5
95,XLE,low,-1.1477,10014.26,0.14,-4.06,4.2,1.127,1.105,40,0.6,0.64,0.0149,0.2755,False,False,0.5,0.0898,0.5
96,AAPL,low,-3.2913,9994.07,-0.06,9.03,-9.09,-1.316,-1.405,40,0.425,0.22,0.0245,0.275,False,False,0.4469,0.0608,0.5
96,ARKK,low,0.7986,10106.6,1.07,-0.19,1.25,4.567,4.847,41,0.537,0.84,0.0289,0.275,False,False,0.4469,0.0608,0.5
96,GLD,low,-2.4716,9989.42,-0.11,-4.85,4.74,-8.116,-7.383,40,0.55,0.16,0.0108,0.275,False,False,0.4469,0.0608,0.5
96,IWM,low,-0.938,9983.9,-0.16,-2.57,2.4,-4.426,-2.885,40,0.525,0.21,0.0089,0.275,False,False,0.4469,0.0608,0.5
96,KRE,low,-2.6765,9968.93,-0.31,-4.34,4.03,-5.436,-3.486,40,0.375,0.35,0.0245,0.275,False,False,0.4469,0.0608,0.5
96,NFLX,low,-1.6644,9997.61,-0.02,-2.58,2.56,-0.342,-0.264,39,0.538,0.35,0.0066,0.275,False,False,0.4469,0.0608,0.5
96,NVDA,low,1.6085,9971.1,-0.29,-14.67,14.39,-1.297,-1.102,42,0.476,2.01,0.0445,0.275,False,False,0.4469,0.0608,0.5
96,PYPL,low,-0.6435,9985.1,-0.15,4.25,-4.4,-2.749,-2.162,41,0.39,0.33,0.0242,0.275,False,False,0.4469,0.0608,0.5
96,QQQ,low,-1.3393,9984.78,-0.15,2.23,-2.39,-6.71,-6.418,40,0.45,0.23,0.0079,0.275,False,False,0.4469,0.0608,0.5
96,SPY,low,-3.8344,9961.21,-0.39,-7.56,7.17,-6.912,-4.176,41,0.488,0.43,0.0268,0.275,False,False,0.4469,0.0608,0.5
96,UNG,low,-2.5742,9964.21,-0.36,-4.1,3.75,-1.865,-1.848,44,0.455,0.92,0.0438,0.275,False,False,0.4469,0.0608,0.5
96,USO,low,-0.4299,9922.56,-0.77,-6.99,6.22,-5.275,-3.195,42,0.381,0.81,0.0406,0.275,False,False,0.4469,0.0608,0.5
96,XBI,low,-0.6603,9966.96,-0.33,4.79,-5.12,-4.818,-4.097,40,0.525,0.44,0.0285,0.275,False,False,0.4469,0.0608,0.5
96,XLE,low,-2.0308,9913.5,-0.86,-4.34,3.47,-6.776,-4.068,39,0.359,0.87,0.0245,0.275,False,False,0.4469,0.0608,0.5
97,AAPL,low,1.1231,9990.69,-0.09,8.71,-8.8,-0.816,-0.849,40,0.475,0.89,0.0098,0.2744,False,False,0.5,0.0365,0.5
97,ARKK,low,-1.2778,9918.68,-0.81,-4.48,3.66,-2.923,-2.874,42,0.524,1.38,0.0452,0.2744,False,False,0.5,0.0365,0.5
97,GLD,low,0.0999,10061.44,0.61,3.79,-3.17,4.844,8.826,39,0.59,0.34,0.0055,0.2744,False,False,0.5,0.0365,0.5
97,IWM,low,-3.4552,9975.63,-0.24,7.42,-7.67,-8.148,-7.308,40,0.4,0.3,0.0103,0.2744,False,False,0.5,0.0365,0.5
97,KRE,low,-2.6371,9990.82,-0.09,4.71,-4.81,-2.654,-2.633,40,0.25,0.28,0.0109,0.2744,False,False,0.5,0.0365,0.5
97,NFLX,low,-5.4743,9930.14,-0.7,11.31,-12.01,-8.781,-8.309,41,0.561,0.73,0.0356,0.2744,False,False,0.5,0.0365,0.5
97,NVDA,low,-5.5453,9949.0,-0.51,-15.53,15.02,-9.4,-8.501,42,0.405,0.6,0.0352,0.2744,False,False,0.5,0.0365,0.5
97,PYPL,low,-0.7794,9970.6,-0.29,-3.94,3.64,-4.683,-4.31,40,0.45,0.43,0.0277,0.2744,False,False,0.5,0.0365,0.5
97,QQQ,low,-1.8449,9957.99,-0.42,4.54,-4.96,-11.722,-7.506,40,0.375,0.42,0.0175,0.2744,False,False,0.5,0.0365,0.5
97,SPY,low,-2.5463,9978.03,-0.22,-1.48,1.27,-15.926,-11.832,39,0.385,0.22,0.0021,0.2744,False,False,0.5,0.0365,0.5
97,UNG,low,5.4578,9954.49,-0.46,-37.44,36.99,-2.339,-3.091,45,0.378,1.57,0.0441,0.2744,False,False,0.5,0.0365,0.5
97,USO,low,-3.3015,9979.53,-0.2,6.47,-6.67,-2.771,-2.824,42,0.286,0.44,0.0225,0.2744,False,False,0.5,0.0365,0.5
97,XBI,low,-0.3661,9922.95,-0.77,13.98,-14.75,-4.256,-4.004,42,0.5,1.43,0.0351,0.2744,False,False,0.5,0.0365,0.5
97,XLE,low,-3.1067,9975.59,-0.24,-8.0,7.75,-3.373,-2.453,40,0.325,0.38,0.0337,0.2744,False,False,0.5,0.0365,0.5
98,AAPL,low,-1.4835,9992.43,-0.08,-1.9,1.83,-3.915,-4.479,39,0.333,0.14,0.0086,0.2739,False,False,0.4952,0.0341,0.5
98,ARKK,low,-0.9419,9986.12,-0.14,-0.37,0.23,-1.343,-1.11,41,0.415,0.69,0.0273,0.2739,False,False,0.4952,0.0341,0.5
98,GLD,low,-1.4489,9991.38,-0.09,-3.32,3.24,-3.981,-4.395,40,0.425,0.13,0.0016,0.2739,False,False,0.4952,0.0341,0.5
98,IWM,low,-2.8287,9961.25,-0.39,3.72,-4.11,-6.231,-5.346,39,0.359,0.51,0.0217,0.2739,False,False,0.4952,0.0341,0.5
98,KRE,low,-2.4048,9948.73,-0.51,-0.94,0.43,-4.501,-3.156,40,0.475,0.83,0.0155,0.2739,False,False,0.4952,0.0341,0.5
98,NFLX,low,0.8445,10110.08,1.1,5.12,-4.01,4.149,4.907,39,0.564,0.87,0.0287,0.2739,False,False,0.4952,0.0341,0.5
98,NVDA,low,-1.1723,9972.74,-0.27,-2.62,2.35,-1.076,-1.083,41,0.488,0.98,0.0278,0.2739,False,False,0.4952,0.0341,0.5
98,PYPL,low,-3.4669,9929.73,-0.7,-6.23,5.53,-5.346,-4.418,41,0.366,1.19,0.0268,0.2739,False,False,0.4952,0.0341,0.5
98,QQQ,low,-1.6453,9973.54,-0.26,3.32,-3.58,-6.615,-5.606,39,0.41,0.38,0.0006,0.2739,False,False,0.4952,0.0341,0.5
98,SPY,low,-1.5369,9989.87,-0.1,0.34,-0.44,-4.926,-3.769,40,0.375,0.17,0.0127,0.2739,False,False,0.4952,0.0341,0.5
98,UNG,low,-5.182,10034.79,0.35,-13.47,13.82,1.095,1.404,40,0.45,1.12,0.0358,0.2739,False,False,0.4952,0.0341,0.5
98,USO,low,-0.5646,10133.16,1.33,-6.71,8.05,6.004,6.54,40,0.575,0.86,0.0269,0.2739,False,False,0.4952,0.0341,0.5
98,XBI,low,0.5264,9996.58,-0.03,6.76,-6.8,-0.524,-0.417,41,0.512,0.57,0.0233,0.2739,False,False,0.4952,0.0341,0.5
98,XLE,low,-1.3858,9991.13,-0.09,-0.15,0.06,-3.653,-2.736,39,0.487,0.15,0.0127,0.2739,False,False,0.4952,0.0341,0.5
99,AAPL,low,-0.0234,9978.43,-0.22,-8.78,8.57,-6.662,-5.658,41,0.39,0.3,0.0212,0.2733,False,False,0.4974,0.1113,0.5
99,ARKK,low,-4.5784,9932.8,-0.67,-17.08,16.41,-4.692,-3.494,43,0.372,1.26,0.0334,0.2733,False,False,0.4974,0.1113,0.5
99,GLD,low,-2.0695,9982.31,-0.18,-0.7,0.52,-5.538,-3.334,39,0.333,0.21,0.0008,0.2733,False,False,0.4974,0.1113,0.5
99,IWM,low,-1.5353,9972.78,-0.27,-0.24,-0.04,-8.195,-6.24,41,0.341,0.35,0.0144,0.2733,False,False,0.4974,0.1113,0.5
99,KRE,low,-0.9169,9980.33,-0.2,-2.33,2.14,-4.03,-3.597,40,0.425,0.42,0.0189,0.2733,False,False,0.4974,0.1113,0.5
99,NFLX,low,-3.5689,9965.95,-0.34,-9.54,9.2,-4.071,-2.917,42,0.571,0.62,0.0442,0.2733,False,False,0.4974,0.1113,0.5
99,NVDA,low,1.1269,9904.97,-0.95,-12.42,11.47,-5.073,-3.835,41,0.512,1.72,0.0373,0.2733,False,False,0.4974,0.1113,0.5
99,PYPL,low,-1.4052,9970.16,-0.3,2.76,-3.06,-6.439,-5.614,40,0.4,0.36,0.023,0.2733,False,False,0.4974,0.1113,0.5
99,QQQ,low,-1.832,9987.08,-0.13,2.18,-2.31,-2.267,-2.105,39,0.462,0.37,0.0055,0.2733,False,False,0.4974,0.1113,0.5
99,SPY,low,-2.6975,10004.1,0.04,-7.18,7.22,1.202,1.234,40,0.525,0.13,0.0045,0.2733,False,False,0.4974,0.1113,0.5
99,UNG,low,1.7534,9838.69,-1.61,-19.38,17.77,-7.567,-4.726,42,0.429,1.77,0.0419,0.2733,False,False,0.4974,0.1113,0.5
99,USO,low,-3.0131,9988.4,-0.12,9.85,-9.96,-3.788,-2.628,40,0.55,0.25,0.0218,0.2733,False,False,0.4974,0.1113,0.5
99,XBI,low,-0.4676,9965.71,-0.34,-5.46,5.12,-5.235,-3.304,40,0.5,0.5,0.0194,0.2733,False,False,0.4974,0.1113,0.5
99,XLE,low,-1.3793,9982.88,-0.17,-1.26,1.09,-4.059,-3.447,40,0.375,0.27,0.0152,0.2733,False,False,0.4974,0.1113,0.5
100,AAPL,low,-1.6893,10016.93,0.17,8.33,-8.17,1.059,1.041,41,0.463,0.72,0.0266,0.2728,False,False,0.4387,0.0887,0.5
100,ARKK,low,0.417,9974.65,-0.25,-7.99,7.73,-4.484,-3.705,41,0.537,0.31,0.026,0.2728,False,False,0.4387,0.0887,0.5
100,GLD,low,-1.2869,9993.65,-0.06,-0.09,0.03,-1.732,-1.267,40,0.475,0.18,0.0158,0.2728,False,False,0.4387,0.0887,0.5
100,IWM,low,-1.6867,9996.71,-0.03,1.09,-1.12,-0.308,-0.346,40,0.3,0.48,0.0051,0.2728,False,False,0.4387,0.0887,0.5
100,KRE,low,-0.9775,9967.73,-0.32,-0.82,0.49,-3.632,-2.99,39,0.487,0.61,0.0169,0.2728,False,False,0.4387,0.0887,0.5
100,NFLX,low,1.0759,10278.79,2.79,9.5,-6.72,7.662,8.404,41,0.659,0.91,0.0433,0.2728,False,False,0.4387,0.0887,0.5
100,NVDA,low,-5.3797,9966.06,-0.34,-16.6,16.26,-3.408,-2.851,41,0.488,0.7,0.0427,0.2728,False,False,0.4387,0.0887,0.5
100,PYPL,low,3.4087,9971.51,-0.28,-25.58,25.29,-1.797,-2.043,40,0.425,0.9,0.034,0.2728,False,False,0.4387,0.0887,0.5
100,QQQ,low,-1.7805,9990.89,-0.09,-2.25,2.16,-1.922,-1.726,39,0.564,0.26,0.0121,0.2728,False,False,0.4387,0.0887,0.5
100,SPY,low,-1.0633,9994.29,-0.06,2.36,-2.42,-1.762,-1.538,40,0.375,0.15,-0.0064,0.2728,False,False,0.4387,0.0887,0.5
100,UNG,low,-4.5352,10053.26,0.53,-13.55,14.09,1.121,1.424,41,0.415,2.29,0.0401,0.2728,False,False,0.4387,0.0887,0.5
100,USO,low,-1.1645,9965.51,-0.34,1.2,-1.54,-6.667,-5.726,40,0.4,0.53,0.0392,0.2728,False,False,0.4387,0.0887,0.5
100,XBI,low,1.8088,10064.82,0.65,0.06,0.59,4.147,4.018,40,0.6,0.73,0.0187,0.2728,False,False,0.4387,0.0887,0.5
100,XLE,low,-1.2745,9955.49,-0.45,5.29,-5.74,-4.788,-4.42,40,0.425,0.65,0.0246,0.2728,False,False,0.4387,0.0887,0.5
1,AAPL,low,-1.5435,9982.26,-0.18,0.91,-1.09,-7.278,-6.018,39,0.333,0.21,-0.0006,0.2723,False,False,0.4691,0.1047,0.5
1,ARKK,low,-4.1375,9951.92,-0.48,-10.99,10.51,-7.848,-6.26,42,0.381,0.53,0.0379,0.2723,False,False,0.4691,0.1047,0.5
1,GLD,low,-4.9599,9978.29,-0.22,-7.07,6.86,-2.535,-2.24,39,0.436,0.51,0.0095,0.2723,False,False,0.4691,0.1047,0.5
1,IWM,low,-4.36,9960.75,-0.39,5.22,-5.61,-8.045,-7.125,39,0.487,0.41,0.0173,0.2723,False,False,0.4691,0.1047,0.5
1,KRE,low,-3.1371,9966.37,-0.34,6.31,-6.65,-1.991,-1.912,40,0.575,0.96,0.02,0.2723,False,False,0.4691,0.1047,0.5
1,NFLX,low,-3.0567,9952.96,-0.47,-7.88,7.41,-1.932,-1.69,41,0.61,1.5,0.042,0.2723,False,False,0.4691,0.1047,0.5
1,NVDA,low,0.7558,10043.8,0.44,2.89,-2.45,2.581,2.638,40,0.6,0.66,0.0171,0.2723,False,False,0.4691,0.1047,0.5
1,PYPL,low,0.4123,9998.08,-0.02,-7.52,7.5,-0.463,-0.45,41,0.561,0.24,0.0376,0.2723,False,False,0.4691,0.1047,0.5
1,QQQ,low,-1.8598,9986.1,-0.14,-0.01,-0.13,-8.282,-7.922,39,0.385,0.19,0.0127,0.2723,False,False,0.4691,0.1047,0.5
1,SPY,low,-0.9742,9997.67,-0.02,-0.21,0.19,-0.713,-0.635,39,0.564,0.16,0.0001,0.2723,False,False,0.4691,0.1047,0.5
1,UNG,low,-4.6373,9968.88,-0.31,-15.19,14.88,-0.762,-0.6,42,0.571,1.23,0.0465,0.2723,False,False,0.4691,0.1047,0.5
1,USO,low,-1.153,9965.09,-0.35,5.78,-6.12,-7.7,-5.15,41,0.512,0.39,0.0223,0.2723,False,False,0.4691,0.1047,0.5
1,XBI,low,-3.3324,9985.93,-0.14,9.37,-9.51,-2.51,-2.336,40,0.45,0.37,0.0285,0.2723,False,False,0.4691,0.1047,0.5
1,XLE,low,-0.9821,9985.59,-0.14,-0.83,0.69,-3.075,-2.095,39,0.41,0.38,0.0144,0.2723,False,False,0.4691,0.1047,0.5
2,AAPL,low,0.6651,9993.01,-0.07,-4.14,4.07,-1.399,-1.274,40,0.475,0.41,0.026,0.2717,False,False,0.4395,0.1044,0.5
2,ARKK,low,1.2254,10250.55,2.51,-7.15,9.65,9.794,10.837,41,0.634,0.66,0.0467,0.2717,False,False,0.4395,0.1044,0.5
2,GLD,low,-2.0722,9978.2,-0.22,0.35,-0.57,-7.029,-5.386,40,0.375,0.25,0.0152,0.2717,False,False,0.4395,0.1044,0.5
2,IWM,low,-1.6209,9990.98,-0.09,-0.43,0.34,-6.455,-6.014,39,0.436,0.11,0.0014,0.2717,False,False,0.4395,0.1044,0.5
2,KRE,low,-1.4025,9974.56,-0.25,3.86,-4.12,-9.499,-7.029,40,0.475,0.32,0.0206,0.2717,False,False,0.4395,0.1044,0.5
2,NFLX,low,0.506,9982.79,-0.17,11.65,-11.82,-0.641,-0.639,41,0.488,1.3,0.0499,0.2717,False,False,0.4395,0.1044,0.5
2,NVDA,low,-3.8108,10027.48,0.27,12.83,-12.55,0.984,0.948,40,0.575,1.07,0.0388,0.2717,False,False,0.4395,0.1044,0.5
2,PYPL,low,-2.0733,9983.77,-0.16,1.74,-1.9,-1.82,-1.898,40,0.45,0.47,0.0207,0.2717,False,False,0.4395,0.1044,0.5
2,QQQ,low,-3.6823,10004.21,0.04,-6.94,6.98,0.44,0.445,40,0.475,0.61,0.031,0.2717,False,False,0.4395,0.1044,0.5
2,SPY,low,-1.9548,9990.15,-0.1,0.14,-0.23,-13.793,-12.285,39,0.282,0.1,-0.0028,0.2717,False,False,0.4395,0.1044,0.5
2,UNG,low,-5.3615,9926.93,-0.73,19.17,-19.9,-1.102,-0.781,44,0.477,3.57,0.0476,0.2717,False,False,0.4395,0.1044,0.5
2,USO,low,-1.1005,9946.72,-0.53,-3.6,3.07,-6.107,-5.52,41,0.366,0.75,0.0364,0.2717,False,False,0.4395,0.1044,0.5
2,XBI,low,0.2862,10003.67,0.04,-5.73,5.77,1.077,0.911,40,0.525,0.21,0.0284,0.2717,False,False,0.4395,0.1044,0.5
2,XLE,low,-2.1867,9945.01,-0.55,0.21,-0.76,-6.203,-5.143,40,0.45,0.79,0.0361,0.2717,False,False,0.4395,0.1044,0.5
3,AAPL,low,-2.2108,9966.05,-0.34,2.64,-2.98,-4.875,-3.866,40,0.475,0.53,0.0367,0.2712,False,False,0.4907,0.1138,0.5
3,ARKK,low,-0.11,9954.81,-0.45,9.1,-9.55,-6.792,-5.366,42,0.357,0.67,0.0473,0.2712,False,False,0.4907,0.1138,0.5
3,GLD,low,-2.1895,9971.8,-0.28,-1.42,1.13,-6.841,-4.249,40,0.475,0.3,0.0153,0.2712,False,False,0.4907,0.1138,0.5
3,IWM,low,-2.8225,9963.92,-0.36,-4.08,3.72,-6.769,-4.362,40,0.45,0.5,0.0305,0.2712,False,False,0.4907,0.1138,0.5
3,KRE,low,-1.7961,9982.81,-0.17,1.48,-1.65,-3.726,-2.647,40,0.525,0.27,0.0323,0.2712,False,False,0.4907,0.1138,0.5
3,NFLX,low,-1.1796,9908.17,-0.92,-1.38,0.46,-5.822,-3.609,41,0.488,1.01,0.0483,0.2712,False,False,0.4907,0.1138,0.5
3,NVDA,low,-6.6647,9892.65,-1.07,-16.1,15.03,-9.907,-7.346,42,0.5,1.11,0.053,0.2712,False,False,0.4907,0.1138,0.5
3,PYPL,low,0.2036,9985.63,-0.14,-5.41,5.26,-0.69,-0.51,40,0.425,1.48,0.0331,0.2712,False,False,0.4907,0.1138,0.5
3,QQQ,low,-0.9465,9986.36,-0.14,-3.21,3.07,-6.617,-5.852,39,0.513,0.15,0.0253,0.2712,False,False,0.4907,0.1138,0.5
3,SPY,low,-2.2997,9988.46,-0.12,-2.55,2.43,-6.076,-4.988,39,0.513,0.15,0.0172,0.2712,False,False,0.4907,0.1138,0.5
3,UNG,low,2.3702,9933.36,-0.67,-25.4,24.74,-1.884,-2.688,43,0.349,1.9,0.0527,0.2712,False,False,0.4907,0.1138,0.5
3,USO,low,-4.6745,9953.03,-0.47,13.67,-14.14,-7.4,-4.91,41,0.463,0.48,0.0324,0.2712,False,False,0.4907,0.1138,0.5
3,XBI,low,0.161,9969.68,-0.3,9.72,-10.02,-5.43,-4.681,42,0.452,0.46,0.053,0.2712,False,False,0.4907,0.1138,0.5
3,XLE,low,-2.6545,9966.83,-0.33,-2.69,2.36,-3.33,-3.524,39,0.487,0.54,0.0461,0.2712,False,False,0.4907,0.1138,0.5
4,AAPL,low,-3.1143,9984.15,-0.16,6.13,-6.29,-4.016,-3.717,39,0.513,0.19,0.0261,0.2706,False,False,0.4363,0.1278,0.5
4,ARKK,low,0.9415,9928.82,-0.71,21.92,-22.63,-3.302,-2.976,41,0.415,1.64,0.0577,0.2706,False,False,0.4363,0.1278,0.5
4,GLD,low,-0.7728,10013.23,0.13,-2.09,2.22,2.639,3.033,40,0.375,0.16,0.011,0.2706,False,False,0.4363,0.1278,0.5
4,IWM,low,-1.3849,9993.59,-0.06,-0.64,0.57,-2.245,-2.042,40,0.525,0.16,0.0201,0.2706,False,False,0.4363,0.1278,0.5
4,KRE,low,-1.117,10014.54,0.15,-1.24,1.39,1.23,1.173,41,0.488,0.76,0.0467,0.2706,False,False,0.4363,0.1278,0.5
4,NFLX,low,-2.9671,9978.21,-0.22,-0.25,0.03,-2.995,-3.58,40,0.475,0.38,0.0198,0.2706,False,False,0.4363,0.1278,0.5
4,NVDA,low,-1.6041,9914.36,-0.86,-0.87,0.02,-7.048,-4.862,42,0.405,1.16,0.0553,0.2706,False,False,0.4363,0.1278,0.5
4,PYPL,low,-2.2942,9984.15,-0.16,2.26,-2.42,-2.447,-2.283,40,0.525,0.5,0.0221,0.2706,False,False,0.4363,0.1278,0.5
4,QQQ,low,-1.4317,9990.91,-0.09,0.1,-0.19,-3.169,-2.64,40,0.4,0.17,0.0098,0.2706,False,False,0.4363,0.1278,0.5
4,SPY,low,-0.5552,9974.41,-0.26,5.52,-5.78,-4.268,-3.922,39,0.385,0.48,0.0218,0.2706,False,False,0.4363,0.1278,0.5
4,UNG,low,-0.3461,9966.95,-0.33,7.42,-7.75,-2.883,-1.956,44,0.5,0.87,0.059,0.2706,False,False,0.4363,0.1278,0.5
4,USO,low,0.3411,9965.68,-0.34,-10.2,9.86,-1.923,-1.369,41,0.488,0.98,0.0366,0.2706,False,False,0.4363,0.1278,0.5
4,XBI,low,-2.6928,9983.15,-0.17,-8.34,8.18,-2.595,-2.228,41,0.463,0.34,0.0422,0.2706,False,False,0.4363,0.1278,0.5
4,XLE,low,0.7762,10009.89,0.1,-6.6,6.7,0.479,0.666,40,0.45,2.17,0.0383,0.2706,False,False,0.4363,0.1278,0.5
5,AAPL,low,1.0003,9992.95,-0.07,9.57,-9.64,-0.378,-0.323,41,0.512,0.79,0.0465,0.2701,False,False,0.4512,0.123,0.5
5,ARKK,low,1.0225,9966.76,-0.33,17.41,-17.74,-4.796,-3.499,42,0.452,0.46,0.0589,0.2701,False,False,0.4512,0.123,0.5
5,GLD,low,-1.7697,9992.81,-0.07,-1.53,1.46,-3.993,-3.386,40,0.45,0.13,0.018,0.2701,False,False,0.4512,0.123,0.5
5,IWM,low,-1.0183,9973.37,-0.27,-5.64,5.38,-4.327,-3.776,40,0.45,0.39,0.0359,0.2701,False,False,0.4512,0.123,0.5
5,KRE,low,-0.7614,9957.65,-0.42,-5.12,4.69,-6.488,-4.382,41,0.341,0.6,0.046,0.2701,False,False,0.4512,0.123,0.5
5,NFLX,low,-0.9562,9960.3,-0.4,5.23,-5.63,-6.152,-4.487,40,0.5,0.47,0.0365,0.2701,False,False,0.4512,0.123,0.5
5,NVDA,low,-2.0345,10264.37,2.64,-11.87,14.51,5.317,6.61,42,0.548,1.35,0.0535,0.2701,False,False,0.4512,0.123,0.5
5,PYPL,low,-1.7365,10008.15,0.08,-3.56,3.64,0.721,0.592,41,0.488,0.54,0.0407,0.2701,False,False,0.4512,0.123,0.5
5,QQQ,low,-2.604,9921.07,-0.79,-1.39,0.6,-7.659,-5.325,40,0.55,0.8,0.045,0.2701,False,False,0.4512,0.123,0.5
5,SPY,low,-2.6433,9982.92,-0.17,-2.24,2.07,-7.682,-5.669,40,0.3,0.21,0.0154,0.2701,False,False,0.4512,0.123,0.5
5,UNG,low,1.1363,9901.83,-0.98,15.58,-16.56,-4.284,-2.806,44,0.341,1.93,0.0592,0.2701,False,False,0.4512,0.123,0.5
5,USO,low,2.2021,10060.64,0.61,-9.08,9.68,1.36,1.208,42,0.595,2.11,0.0567,0.2701,False,False,0.4512,0.123,0.5
5,XBI,low,0.3923,9966.98,-0.33,-7.27,6.94,-2.979,-2.186,40,0.575,1.02,0.061,0.2701,False,False,0.4512,0.123,0.5
5,XLE,low,-0.1502,10086.79,0.87,-0.18,1.04,5.119,7.024,40,0.5,0.61,0.0443,0.2701,False,False,0.4512,0.123,0.5
6,AAPL,low,0.214,10004.16,0.04,-3.71,3.75,0.36,0.391,40,0.525,0.75,0.0377,0.2695,False,False,0.4893,0.0486,0.5
6,ARKK,low,0.2225,9955.92,-0.44,11.56,-12.0,-5.569,-4.488,42,0.524,0.59,0.0481,0.2695,False,False,0.4893,0.0486,0.5
6,GLD,low,-3.0325,9990.52,-0.09,5.65,-5.75,-7.082,-6.853,39,0.282,0.14,0.0103,0.2695,False,False,0.4893,0.0486,0.5
6,IWM,low,-3.2107,9981.39,-0.19,-7.71,7.52,-4.913,-3.718,40,0.475,0.27,0.0467,0.2695,False,False,0.4893,0.0486,0.5
